nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Michaël,France,0,2019-04-14,Bien ,"bon mais trop chère et on m'a facturé 20 euros pour 2 petit déjeunés alors que j'aurais dû payer 19 euros ? 2x9,5 euros font 19 euros","l'insonorisation ,la vmc qui fait un bruit infernale et les meubles à réparer(la penderie,lumière du lit et la porte de la salle de bains qui ne fermer pas","7,9",Hôtel,Amiens," 7,3 "
Valérie,France,0,2019-04-14,Bien ,"Petit déjeuner nickel 
Personnel gentil","La chambre qui était avec une porte accès à une autre ou trop bruyante car les gens parlaient trop fort presque pas dormi 
Manque d’insonorisation","7,5",Hôtel,Amiens," 7,3 "
Gerald,France,1,2018-08-18 00:00:00,Exceptionnel,"petit dejeuner, situation geographique",l'entrée difficile du parking suite a des travaux indépendant des propriétaires,10,Hôtel,Amiens," 7,4 "
Laurent,France,0,2020-03-08 00:00:00,Superbe,"Très bon accueil , chambre confortable et bien équipée . Bon petit déjeuner",None,"8,8",Hôtel,Amiens," 7,4 "
Jean,France,0,2020-03-02 00:00:00,bien,la ville la cathedrale,None,"7,0",Hôtel,Amiens," 7,4 "
Sophie,France,0,2020-02-26 00:00:00,A refaire,La situation de l'hôtel et la déco de la chambre,Le parking facturé 5 euros,"8,0",Hôtel,Amiens," 7,4 "
Alain,Belgique,0,2020-02-20 00:00:00,Bon hôtel pour visiter la ville à pied,"Propreté.
Petit déjeuner correct.
Tranquillité.
La literie.",Option parking indispensable. (Aussi pour se parquer à Amiens ce n'est pas évident),"8,0",Hôtel,Amiens," 7,4 "
Stephane,France,0,2020-02-17 00:00:00,Je reviendrai pour un séjour avec ma femme.,"Parking appréciable, acceuil agréable, chambre confortable, petit déjeuner très bien. Proximité du centre-ville super.",J'aurais aimé pouvoir faire chauffer de l'eau pour une petite infusion.,"8,0",Hôtel,Amiens," 7,4 "
Dominique,France,0,2020-02-13 00:00:00,Séjour conforme à l'attente.,Chambre calme,None,"8,0",Hôtel,Amiens," 7,4 "
Joseph,France,0,2020-01-17 00:00:00,Agréable,Le rapport qualité prix,Le bémol vient de la légère odeur de tabac dans la chambre alors que la chambre était non fumeur. L'établissement était complet donc nous n'avons pu changer de chambre.,"6,0",Hôtel,Amiens," 7,4 "
Pascal,France,0,2019-12-29 00:00:00,Bien ,"Un bonne accueil,",Le parking payant.,"7,1",Hôtel,Amiens," 7,4 "
Daniele,France,0,2019-12-23 00:00:00,Bien ,Bonne literie. Bon rapport qualité prix.,None,"7,0",Hôtel,Amiens," 7,4 "
Jean-françois,France,0,2019-12-21 00:00:00,Agréable séjour au marché de Noël d'Amiens + Chroma 800,"hôtel centre ville, avec parking (5€), animaux acceptés, bon petit déjeuner (yaourt maison excellent!) et personnel attentionné et arrangeant.","RAS , pour un court séjour, c'est très bien.","8,0",Hôtel,Amiens," 7,4 "
Corinne,France,0,2019-12-17 00:00:00,"Agréable séjour quand même, très belle cathédrale à visiter, et 2 restaurants top le 31 quartier St","La salle du petit déjeuner n'est pas vraiment une salle c'est la continueté du hall d'accueil, pas cosy et froid.","pas assez insonorisé on entend la tv des chambres d'à côté, et le claquement des portes et les odeurs de cuisine du micro-ondes à la réception","7,0",Hôtel,Amiens," 7,4 "
Leroux,France,0,2019-12-15 00:00:00,Superbe,Son emplacement par rapport au centre ville et son calme,Rien,"8,8",Hôtel,Amiens," 7,4 "
Stephane,France,0,2019-12-14 00:00:00,Emplacement impeccable,Chambre bien bon petit déjeuner parking dispo,Vmc bruyante la nuit,"8,0",Hôtel,Amiens," 7,4 "
Tracteur,France,0,2019-12-08 00:00:00,bon repport qualite prix,proche centre ville petit dejeuner copieux personnel agreable,"pas d'armoire, mauvaise insonorisation il faut des voisins calme pas toujours le cas","7,0",Hôtel,Amiens," 7,4 "
Christiane,France,0,2019-12-05 00:00:00,un temps de pause agréable,"hotel agréable chambre confortable propre,le petit déjeuner est correct,le personnel agréable et disponible
l'emplacement est idéal. Je garde l'adresse",je ne vois pas ce qui pourrait être amélioré,"8,0",Hôtel,Amiens," 7,4 "
Sylvie,France,0,2019-12-04 00:00:00,Agréable,None,Le parking payant et l’impossibilité de commander un petit déjeuner au dernier moment,"6,0",Hôtel,Amiens," 7,4 "
Laclef,France,0,2019-12-02 00:00:00,répond à mes attentes,l'accueil et la serviabilité de la direction - très bon petit déjeuner - parking très pratique - proximité de la gare très appréciée,None,"8,0",Hôtel,Amiens," 7,4 "
Dominique,France,0,2019-11-13 00:00:00,Bien ,"A quelques mètres de la gare. Chambre calme, propre et agréable",La lenteur extrême de la connexion wifi,"7,0",Hôtel,Amiens," 7,4 "
Philippe,France,0,2019-11-11 00:00:00,Agréable,Les croissants froids et pas assez de café,Pas de chauffage dans la salle de bain,"6,5",Hôtel,Amiens," 7,4 "
Virginie,France,0,2019-11-11 00:00:00,Bien ,Personnel avenant et une chambre confortable très bon petit dej,La robinetterie défectueuse,"7,0",Hôtel,Amiens," 7,4 "
Nina,France,0,2019-11-03 00:00:00,Très bien,"Le lieu correspondait à nos attentes. Hôtel basique, chambre fonctionnelle, personnel très aimable. Le petit déjeuner est de qualité (varié), la chambre confortable et bien isolée (aucun bruit).",Le seul bémol serait la chasse d’eau n’en fonctionnant pas bien et une odeur un petit peu de renfermé a l’arrivée.,"8,0",Hôtel,Amiens," 7,4 "
