nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Catherine,France,0,2018-12-08,Exceptionnel,"très bon accueil à la reception 
appart hotel super bien équipé, literie parfaite et localisation idéale
nous avions besoin de 2 chambres et pour le même prix, nous avons eu 70m² avec cuisine, salon et 2 salles de bain",None,"9,6",Appart'hôtel,Lille," 8,7 "
Amandine,France,0,2018-12-06,Fabuleux ,"Emplacement parfait ! 
Decoration de gout et fonctionnel",None,"9,2",Appart'hôtel,Lille," 8,7 "
Isabelle,France,0,2018-11-27,un séjour trés agréable en famille a renouveller,"la décoration,la literie et situation géografique le calme un endroit pour ce detendre",None,10,Appart'hôtel,Lille," 8,7 "
Ludovic,France,0,2018-11-09,Appartement neuf au coeur de Lille !,"L'accueil était vraiment sympa ; on nous a présenté les lieux, le fonctionnement général de l'appartement : c'est top ! L'appartement est spacieux sur 3 étages (rdc : grand salon avec moulures, magnifique salle de bain / 1er étage : cuisine équipée dont machine à café avec dosettes, salle à manger, terrasse / 2ème étage : deux chambres et une belle salle de douche).
L'appartement est vraiment bien ; de plus vous pouvez déjeuner ou diner dans le même bâtiment (bar, brasserie ou restaurant ++). Franchement, ce lieu est top et très bien décoré.",Tout était au top ! Rien à dire. L'accès à l'appartement se fait par carte donc pas de problème. Il n'y a vraiment rien à dire de négatif. Il y a même du linge dans les salles de bain. Parfait ! Je recommande à 100%,10,Appart'hôtel,Lille," 8,7 "
Jean-luc,France,0,2018-11-05,trés bien à refaire,"situation par rapport au centre ville, possibilité de prendre un petit déjeuner à 1 minutes à pied et cela permet de changer d'endroit","que booking puisse faire l'envoi de la facture sur ma boite mail sans que je la demande
car aujourd'hui je suis en attente de la recevoir","9,2",Appart'hôtel,Lille," 8,7 "
Antoine,France,0,2018-09-23,Exceptionnel,"confort, déco, charme, accueil, situation géographique",sachets de thé dans les chambres,"9,6",Appart'hôtel,Lille," 8,7 "
Antoine,France,0,2018-09-18,Exceptionnel,"charme, confort, déco, accueil, calme, et excellente situation géographique",il manque juste des sachets de thé et tisane dans les chambresalme,"9,6",Appart'hôtel,Lille," 8,7 "
Sophie,France,0,2018-09-06,Fabuleux ,La propreté des toilettes et du sol,La propreté des toilettes et du sol,"9,0",Appart'hôtel,Lille," 8,7 "
Cyrille,France,0,2018-08-05,Génial !!!,"Confort, Qualité prix, propreté et localisation !",None,"9,6",Appart'hôtel,Lille," 8,7 "
Anonyme,France,0,2018-06-24,Un bon emplacement et un appartement confortable,L'emplacement et les équipement ainsi que le lit,None,"7,9",Appart'hôtel,Lille," 8,7 "
